"","",""
"Abronia","sand verbena","SD(Custer, Fall River)"
"Parthenocissus vitacea","woodbine","SD(Bon Homme, Brookings, Brule, Buffalo, Charles Mix, Clark, Codington, Corson, Custer, Day, Deuel, Dewey, Fall River, Gregory, Hamlin, Harding, Jones, Kingsbury, Lawrence, Meade, Mellette, Minnehaha, Pennington, Potter, Stanley, Todd, Tripp, Union, Ziebach)"
"Pascopyrum","wheatgrass","SD(Beadle, Brookings, Butte, Clay, Codington, Day, Fall River, Gregory, Haakon, Harding, Hutchinson, Jackson, Lawrence, Lyman, Marshall, McPherson, Meade, Mellette, Minnehaha, Pennington, Perkins, Spink, Stanley, Yankton)"
"Pascopyrum smithii","western wheatgrass","SD(Beadle, Brookings, Butte, Clay, Codington, Day, Fall River, Gregory, Haakon, Harding, Hutchinson, Jackson, Lawrence, Lyman, Marshall, McPherson, Meade, Mellette, Minnehaha, Pennington, Perkins, Spink, Stanley, Yankton)"
"Pastinaca","parsnip","SD(Clay, Lawrence, Pennington, Union)"
"Pastinaca sativa","wild parsnip","SD(Clay, Lawrence, Pennington, Union)"
"Patis","ricegrass","SD(Grant, Lincoln, Marshall, Roberts)"
"Patis racemosa","blackseed ricegrass","SD(Grant, Lincoln, Marshall, Roberts)"
"Pedicularis","lousewort","SD(Brookings, Codington, Custer, Day, Deuel, Hanson, Lincoln, Marshall, Miner, Moody, Pennington, Roberts)"
"Pedicularis canadensis","Canadian lousewort","SD(Brookings, Codington, Day, Deuel, Hanson, Marshall, Miner, Moody, Roberts)"
"Pedicularis canadensis ssp. canadensis","Canadian lousewort","SD(Brookings, Codington, Day, Deuel, Hanson, Marshall, Miner, Moody, Roberts)"
"Pedicularis lanceolata","swamp lousewort","SD(Brookings, Codington, Day, Lincoln)"
"Pedicularis procera","giant lousewort","SD(Custer, Pennington)"
"Pediomelum","Indian breadroot","SD(Aurora, Bennett, Bon Homme, Brookings, Brown, Brule, Buffalo, Butte, Campbell, Charles Mix, Clark, Clay, Codington, Corson, Custer, Day, Deuel, Dewey, Douglas, Edmunds, Fall River, Faulk, Gregory, Haakon, Hamlin, Hand, Harding, Hughes, Hutchinson, Hyde, Jackson, Jerauld, Jones, Kingsbury, Lawrence, Lincoln, Lyman, Marshall, McPherson, Meade, Mellette, Miner, Pennington, Perkins, Potter, Roberts, Sanborn, Spink, Stanley, Sully, Todd, Tripp, Union, Walworth, Yankton, Ziebach)"
"Pediomelum argophyllum","silverleaf Indian breadroot","SD(Aurora, Bennett, Bon Homme, Brookings, Brown, Brule, Buffalo, Butte, Campbell, Charles Mix, Clark, Clay, Codington, Corson, Custer, Day, Deuel, Dewey, Douglas, Edmunds, Fall River, Faulk, Gregory, Haakon, Hamlin, Hand, Harding, Hughes, Hutchinson, Hyde, Jackson, Jerauld, Kingsbury, Lawrence, Lincoln, Lyman, Marshall, McPherson, Meade, Mellette, Miner, Pennington, Perkins, Potter, Roberts, Sanborn, Spink, Stanley, Sully, Todd, Tripp, Union, Walworth, Ziebach)"
"Pediomelum cuspidatum","largebract Indian breadroot","SD(Brule, Buffalo, Charles Mix, Fall River, Gregory, Haakon, Jackson, Jones, Lawrence, Lyman, Mellette, Pennington, Stanley, Todd, Tripp)"
"Pediomelum digitatum","palmleaf Indian breadroot","SD(Bennett, Pennington)"
"Pediomelum esculentum","large Indian breadroot","SD(Aurora, Bennett, Bon Homme, Brookings, Brown, Brule, Buffalo, Butte, Charles Mix, Clark, Clay, Codington, Corson, Custer, Day, Dewey, Fall River, Haakon, Harding, Jackson, Jerauld, Lawrence, Lincoln, Lyman, Meade, Mellette, Pennington, Roberts, Stanley, Todd, Tripp, Union, Yankton)"
"Pediomelum linearifolium","narrowleaf Indian breadroot","SD(Mellette)"
"Pellaea","cliffbrake","SD(Clay, Custer, Fall River, Lawrence, Meade, Pennington)"
"Pellaea atropurpurea","purple cliffbrake","SD(Custer, Fall River, Lawrence, Meade, Pennington)"
"Pellaea glabella","smooth cliffbrake","SD(Clay, Custer, Lawrence, Pennington)"
"Pellaea glabella ssp. occidentalis","western dwarf cliffbrake","SD(Clay, Custer, Lawrence, Pennington)"
"Pennisetum","fountaingrass","SD(Aurora, Beadle, Bon Homme, Brown, Brule, Charles Mix, Clay, Codington, Davison, Gregory, Jackson, Lake, Lincoln, Miner, Minnehaha, Potter, Sanborn, Spink, Stanley, Union)"
"Pennisetum glaucum","pearl millet","SD(Aurora, Beadle, Bon Homme, Brown, Brule, Charles Mix, Clay, Codington, Davison, Gregory, Jackson, Lake, Lincoln, Miner, Minnehaha, Potter, Sanborn, Spink, Stanley, Union)"
"Penstemon","beardtongue","SD(Aurora, Beadle, Bennett, Bon Homme, Brookings, Brown, Buffalo, Butte, Campbell, Charles Mix, Clay, Codington, Corson, Custer, Day, Dewey, Edmunds, Fall River, Faulk, Grant, Gregory, Haakon, Hand, Harding, Hughes, Hutchinson, Jackson, Jerauld, Jones, Lawrence, Lincoln, Lyman, Marshall, McPherson, Meade, Mellette, Minnehaha, Pennington, Perkins, Potter, Roberts, Spink, Stanley, Sully, Todd, Tripp, Turner, Union, Yankton, Ziebach)"
"Penstemon albidus","white penstemon","SD(Beadle, Bennett, Brown, Butte, Charles Mix, Clay, Codington, Corson, Custer, Day, Dewey, Fall River, Gregory, Haakon, Harding, Hutchinson, Jackson, Lawrence, Marshall, Meade, Mellette, Pennington, Stanley, Todd, Tripp, Union, Yankton, Ziebach)"
"Penstemon angustifolius","broadbeard beardtongue","SD(Aurora, Butte, Corson, Fall River, Harding, Jackson, Pennington, Perkins, Todd, Tripp)"
"Penstemon angustifolius var. angustifolius","broadbeard beardtongue","SD(Aurora, Butte, Corson, Fall River, Harding, Jackson, Pennington, Perkins, Todd, Tripp)"
"Penstemon eriantherus","fuzzytongue penstemon","SD(Butte, Corson, Custer, Dewey, Fall River, Haakon, Harding, Jackson, Meade, Mellette, Pennington, Stanley)"
"Penstemon eriantherus var. eriantherus","fuzzytongue penstemon","SD(Butte, Corson, Custer, Dewey, Fall River, Haakon, Harding, Jackson, Meade, Mellette, Pennington, Stanley)"
"Penstemon glaber","sawsepal penstemon","SD(Brookings, Charles Mix, Corson, Custer, Dewey, Fall River, Harding, Jackson, Lawrence, Meade, Pennington)"
"Penstemon glaber var. glaber","sawsepal penstemon","SD(Brookings, Charles Mix, Corson, Custer, Dewey, Fall River, Harding, Jackson, Lawrence, Meade, Pennington)"
"Penstemon gracilis","lilac penstemon","SD(Aurora, Bennett, Brookings, Brown, Campbell, Codington, Corson, Custer, Day, Dewey, Edmunds, Faulk, Hand, Harding, Hughes, Jackson, Jerauld, Lawrence, Lyman, Marshall, McPherson, Meade, Mellette, Minnehaha, Pennington, Potter, Roberts, Spink, Sully, Todd, Yankton)"
"Penstemon gracilis var. gracilis","lilac penstemon","SD(Aurora, Bennett, Brookings, Brown, Campbell, Codington, Corson, Custer, Day, Dewey, Edmunds, Faulk, Hand, Harding, Hughes, Jackson, Jerauld, Lawrence, Lyman, Marshall, McPherson, Meade, Mellette, Minnehaha, Pennington, Potter, Roberts, Spink, Sully, Todd, Yankton)"
"Penstemon grandiflorus","large beardtongue","SD(Bon Homme, Brookings, Buffalo, Butte, Charles Mix, Clay, Codington, Corson, Custer, Day, Fall River, Grant, Gregory, Jones, Lawrence, Lincoln, Meade, Mellette, Pennington, Todd, Tripp, Turner, Union)"
"Penthorum","penthorum","SD(Brookings, Clay, Minnehaha, Union)"
"Penthorum sedoides","ditch stonecrop","SD(Brookings, Clay, Minnehaha, Union)"
"Perideridia","yampah","SD(Lawrence, Pennington)"
"Perideridia gairdneri","Gardner's yampah","SD(Lawrence, Pennington)"
"Perideridia gairdneri ssp. borealis","common yampah","SD(Lawrence, Pennington)"
"Petasites","butterbur","SD(Custer, Pennington)"
"Petasites frigidus","arctic sweet coltsfoot","SD(Custer, Pennington)"
"Petasites frigidus var. sagittatus","arrowleaf sweet coltsfoot","SD(Custer, Pennington)"
"Petrophytum","rockspirea","SD(Lawrence)"
"Petrophytum caespitosum","mat rockspirea","SD(Lawrence)"
"Petrophytum caespitosum var. caespitosum","mat rockspirea","SD(Lawrence)"
"Phacelia","phacelia","SD(Custer, Fall River, Harding, Pennington)"
"Phacelia hastata","silverleaf phacelia","SD(Custer, Fall River, Harding, Pennington)"
"Phacelia hastata var. hastata","silverleaf phacelia","SD(Custer, Fall River, Harding, Pennington)"
"Phacelia linearis","threadleaf phacelia","SD(Pennington)"
"Phalaris","canarygrass","SD(Aurora, Beadle, Brookings, Charles Mix, Clay, Codington, Corson, Custer, Davison, Day, Douglas, Edmunds, Faulk, Hamlin, Harding, Hutchinson, Jerauld, Kingsbury, Lake, Lawrence, Lincoln, Marshall, McPherson, Mellette, Minnehaha, Pennington, Roberts, Sanborn, Spink, Todd, Union, Yankton)"
"Phalaris arundinacea","reed canarygrass","SD(Aurora, Beadle, Brookings, Charles Mix, Clay, Codington, Corson, Custer, Davison, Day, Douglas, Edmunds, Faulk, Hamlin, Harding, Hutchinson, Jerauld, Kingsbury, Lake, Lawrence, Lincoln, Marshall, McPherson, Mellette, Minnehaha, Pennington, Roberts, Sanborn, Spink, Todd, Union, Yankton)"
"Phalaris canariensis","annual canarygrass","SD(Clay)"
"Phemeranthus","flameflower","SD(Charles Mix, Custer, Hanson, Harding, Minnehaha, Perkins)"
"Phemeranthus parviflorus","sunbright","SD(Charles Mix, Custer, Hanson, Harding, Minnehaha, Perkins)"
"Phleum","timothy","SD(Brookings, Clay, Codington, Custer, Douglas, Harding, Lawrence, Lincoln, Marshall, Minnehaha, Pennington, Roberts, Stanley, Todd, Union)"
"Phleum alpinum","alpine timothy","SD(Pennington)"
"Phleum pratense","timothy","SD(Brookings, Clay, Codington, Custer, Douglas, Harding, Lawrence, Lincoln, Marshall, Minnehaha, Pennington, Roberts, Stanley, Todd, Union)"
"Phlox","phlox","SD(Bennett, Brookings, Butte, Clay, Custer, Fall River, Haakon, Harding, Jackson, Lawrence, Lincoln, Meade, Mellette, Minnehaha, Pennington, Stanley, Todd, Union, Ziebach)"
"Phlox alyssifolia","alyssumleaf phlox","SD(Custer, Fall River, Harding, Lawrence, Meade, Pennington)"
"Phlox andicola","prairie phlox","SD(Bennett, Butte, Custer, Fall River, Haakon, Harding, Jackson, Meade, Mellette, Pennington, Stanley, Todd, Ziebach)"
"Phlox divaricata","wild blue phlox","SD(Clay, Minnehaha)"
"Phlox divaricata ssp. laphamii","Lapham's phlox","SD(Clay, Minnehaha)"
"Phlox hoodii","spiny phlox","SD(Custer, Fall River, Lawrence)"
"Phlox pilosa","downy phlox","SD(Brookings, Clay, Lincoln, Minnehaha, Union)"
"Phlox pilosa ssp. fulgida","downy phlox","SD(Brookings, Clay, Lincoln, Minnehaha, Union)"
"Phragmites","reed","SD(Beadle, Bennett, Bon Homme, Brookings, Campbell, Charles Mix, Clay, Codington, Fall River, Hamlin, Hughes, Kingsbury, Lake, Marshall, Pennington, Spink, Union)"
"Phragmites australis","common reed","SD(Beadle, Bennett, Bon Homme, Brookings, Campbell, Charles Mix, Clay, Codington, Fall River, Hamlin, Hughes, Kingsbury, Lake, Marshall, Pennington, Spink, Union)"
"Phragmites australis ssp. americanus","American common reed","SD(Bennett, Hughes, Lake)"
"Phryma","phryma","SD(Buffalo, Clay, Corson, Day, Grant, Lincoln, Marshall, Minnehaha, Pennington, Roberts, Union, Walworth, Yankton)"
"Phryma leptostachya","American lopseed","SD(Buffalo, Clay, Corson, Day, Grant, Lincoln, Marshall, Minnehaha, Pennington, Roberts, Union, Walworth, Yankton)"
"Phyla","fogfruit","SD(Beadle, Brule, Charles Mix, Clay, Gregory, Hutchinson, Lincoln, Minnehaha, Spink, Todd, Union)"
"Phyla cuneifolia","wedgeleaf","SD(Beadle, Charles Mix, Gregory, Spink, Todd)"
"Phyla lanceolata","lanceleaf fogfruit","SD(Beadle, Brule, Clay, Hutchinson, Lincoln, Minnehaha, Union)"
"Physalis","groundcherry","SD(Aurora, Bennett, Brule, Buffalo, Campbell, Charles Mix, Clay, Codington, Corson, Custer, Davison, Day, Dewey, Fall River, Grant, Gregory, Harding, Hughes, Jackson, Jerauld, Lawrence, Lincoln, Lyman, Marshall, Meade, Mellette, Miner, Minnehaha, Pennington, Potter, Sanborn, Spink, Stanley, Todd, Tripp, Union, Yankton, Ziebach)"
"Physalis hederifolia","ivyleaf groundcherry","SD(Lawrence)"
"Physalis hederifolia var. comata","ivyleaf groundcherry","SD(Lawrence)"
"Physalis heterophylla","clammy groundcherry","SD(Clay, Custer, Gregory, Harding, Hughes, Lawrence, Lincoln, Pennington, Sanborn, Stanley, Union, Yankton)"
"Physalis heterophylla var. heterophylla","clammy groundcherry","SD(Clay, Custer, Gregory, Harding, Hughes, Lawrence, Lincoln, Pennington, Sanborn, Stanley, Union, Yankton)"
"Physalis hispida","prairie groundcherry","SD(Bennett, Todd)"
"Physalis longifolia","longleaf groundcherry","SD(Aurora, Brule, Buffalo, Campbell, Charles Mix, Davison, Dewey, Fall River, Gregory, Harding, Hughes, Jackson, Lawrence, Lyman, Meade, Mellette, Miner, Sanborn, Spink, Tripp, Ziebach)"
"Physalis longifolia var. longifolia","longleaf groundcherry","SD(Aurora, Brule, Buffalo, Campbell, Charles Mix, Davison, Dewey, Fall River, Gregory, Harding, Hughes, Jackson, Lawrence, Lyman, Meade, Mellette, Miner, Sanborn, Spink, Tripp, Ziebach)"
"Physalis longifolia var. subglabrata","longleaf groundcherry","SD(Hughes)"
"Physalis virginiana","Virginia groundcherry","SD(Charles Mix, Clay, Codington, Corson, Day, Grant, Jerauld, Lincoln, Marshall, Minnehaha, Pennington, Potter, Union, Yankton)"
"Physalis virginiana var. virginiana","Virginia groundcherry","SD(Charles Mix, Clay, Codington, Corson, Day, Grant, Jerauld, Lincoln, Marshall, Minnehaha, Pennington, Potter, Union, Yankton)"
"Physaria","twinpod","SD(Haakon, Harding, Jackson)"
"Physaria brassicoides","double twinpod","SD(Haakon, Harding, Jackson)"
"Physocarpus","ninebark","SD(Clay, Custer, Lawrence, Lincoln, Pennington, Yankton)"
"Physocarpus monogynus","mountain ninebark","SD(Custer, Lawrence, Pennington)"
"Physocarpus opulifolius","common ninebark","SD(Clay, Custer, Lawrence, Lincoln, Pennington, Yankton)"
"Physocarpus opulifolius var. intermedius","Atlantic ninebark","SD(Clay, Custer, Lawrence, Lincoln, Pennington, Yankton)"
"Physostegia","lionsheart","SD(Brookings, Clay, Codington, Roberts, Union)"
"Physostegia virginiana","obedient plant","SD(Brookings, Clay, Codington, Roberts, Union)"
"Physostegia virginiana ssp. virginiana","obedient plant","SD(Brookings, Clay, Codington, Roberts, Union)"
"Picea","spruce","SD(Custer, Lawrence, Pennington)"
"Picea glauca","white spruce","SD(Custer, Lawrence, Pennington)"
"Picradeniopsis","bahia","SD(Butte, Dewey, Fall River, Harding, Pennington, Perkins, Stanley, Ziebach)"
"Picradeniopsis oppositifolia","oppositeleaf bahia","SD(Butte, Fall River, Harding, Pennington, Perkins, Stanley, Ziebach)"
"Picradeniopsis woodhousei","Woodhouse's bahia","SD(Butte, Dewey)"
"Pilea","clearweed","SD(Brookings, Clay, Roberts)"
"Pilea fontana","lesser clearweed","SD(Roberts)"
"Pilea pumila","Canadian clearweed","SD(Brookings, Clay)"
"Pilea pumila var. pumila","Canadian clearweed","SD(Brookings, Clay)"
"Pinus","pine","SD(Custer, Fall River, Harding, Jackson, Lawrence, Pennington, Todd, Tripp)"
"Pinus contorta","lodgepole pine","SD(Lawrence)"
"Pinus contorta var. latifolia","lodgepole pine","SD(Lawrence)"
"Pinus flexilis","limber pine","SD(Custer)"
"Pinus ponderosa","ponderosa pine","SD(Custer, Fall River, Harding, Jackson, Lawrence, Pennington, Todd, Tripp)"
"Pinus ponderosa var. scopulorum","ponderosa pine","SD(Custer, Fall River, Harding, Jackson, Lawrence, Pennington, Todd, Tripp)"
"Piperia","rein orchid","SD(Lawrence, Pennington)"
"Piperia unalascensis","slender-spire orchid","SD(Lawrence, Pennington)"
"Piptatheropsis","ricegrass","SD(Brule, Corson, Custer, Fall River, Gregory, Harding, Hughes, Jackson, Lawrence, Mellette, Pennington, Todd)"
"Piptatheropsis micrantha","littleseed ricegrass","SD(Brule, Corson, Custer, Fall River, Gregory, Harding, Hughes, Jackson, Mellette, Pennington, Todd)"
"Piptatheropsis pungens","mountain ricegrass","SD(Lawrence)"
"Plagiobothrys","popcornflower","SD(Butte, Harding, Lawrence, Meade, Mellette, Spink, Todd)"
"Plagiobothrys scouleri","Scouler's popcornflower","SD(Butte, Harding, Lawrence, Meade, Mellette, Spink, Todd)"
"Plagiobothrys scouleri var. hispidulus","sleeping popcornflower","SD(Butte, Harding, Lawrence, Meade, Mellette, Spink, Todd)"
"Plantago","plantain","SD(Aurora, Bennett, Brookings, Brown, Brule, Buffalo, Butte, Clay, Codington, Corson, Custer, Davison, Day, Dewey, Fall River, Faulk, Gregory, Hamlin, Hand, Hanson, Harding, Hutchinson, Jackson, Kingsbury, Lawrence, Lincoln, Lyman, Marshall, McPherson, Meade, Mellette, Minnehaha, Pennington, Perkins, Potter, Roberts, Sanborn, Spink, Stanley, Sully, Todd, Tripp, Union, Walworth, Yankton, Ziebach)"
"Plantago elongata","prairie plantain","SD(Davison, Dewey, Mellette, Pennington, Spink, Stanley)"
"Plantago elongata ssp. elongata","prairie plantain","SD(Davison, Dewey, Mellette, Pennington, Spink, Stanley)"
"Plantago eriopoda","redwool plantain","SD(Brookings, Butte, Marshall, McPherson, Perkins, Todd)"
"Plantago lanceolata","narrowleaf plantain","SD(Clay, Fall River, Pennington, Todd, Union)"
"Plantago major","common plantain","SD(Clay, Codington, Custer, Day, Hamlin, Harding, Hutchinson, Lawrence, Marshall, Pennington, Spink, Tripp, Union, Walworth)"
"Plantago patagonica","woolly plantain","SD(Aurora, Bennett, Brookings, Brown, Brule, Buffalo, Butte, Clay, Codington, Corson, Custer, Dewey, Fall River, Faulk, Gregory, Hand, Hanson, Harding, Jackson, Kingsbury, Lyman, Meade, Mellette, Minnehaha, Pennington, Potter, Sanborn, Stanley, Sully, Todd, Union, Walworth, Yankton, Ziebach)"
"Plantago rugelii","blackseed plantain","SD(Clay, Codington, Harding, Lincoln, Pennington, Roberts, Union)"
"Plantago rugelii var. rugelii","blackseed plantain","SD(Clay, Codington, Harding, Lincoln, Pennington, Roberts, Union)"
"Plantago virginica","Virginia plantain","SD(Clay)"
"Platanthera","fringed orchid","SD(Lawrence, Minnehaha)"
"Platanthera dilatata","scentbottle","SD(Lawrence)"
"Platanthera dilatata var. dilatata","scentbottle","SD(Lawrence)"
"Platanthera orbiculata","lesser roundleaved orchid","SD(Lawrence)"
"Platanthera praeclara","Great Plains white fringed orchid","SD(Minnehaha)"
"Platanthera stricta","slender bog orchid","SD(Lawrence)"
"Poa","bluegrass","SD(Aurora, Beadle, Brookings, Butte, Campbell, Charles Mix, Clay, Codington, Corson, Custer, Day, Deuel, Dewey, Fall River, Gregory, Harding, Jackson, Lawrence, Lincoln, Marshall, Meade, Mellette, Minnehaha, Pennington, Roberts, Sanborn, Spink, Stanley, Todd, Union, Walworth)"
"Poa annua","annual bluegrass","SD(Custer, Marshall)"
"Poa arida","plains bluegrass","SD(Brookings, Codington, Corson, Custer, Dewey, Fall River, Harding, Jackson, Lawrence, Pennington, Spink, Stanley)"
"Poa bulbosa","bulbous bluegrass","SD(Lawrence)"
"Poa compressa","Canada bluegrass","SD(Campbell, Charles Mix, Clay, Custer, Fall River, Jackson, Lawrence, Lincoln, Marshall, Minnehaha, Pennington)"
"Poa fendleriana","muttongrass","SD(Custer, Fall River, Lawrence, Meade, Pennington)"
"Poa nemoralis","wood bluegrass","SD(Custer, Harding, Lawrence, Mellette, Pennington, Roberts, Todd)"
"Poa nemoralis ssp. interior","inland bluegrass","SD(Custer, Harding, Lawrence, Mellette, Pennington, Roberts, Todd)"
"Poa palustris","fowl bluegrass","SD(Brookings, Codington, Custer, Day, Deuel, Dewey, Fall River, Gregory, Lawrence, Lincoln, Marshall, Pennington, Sanborn, Walworth)"
"Poa pratensis","Kentucky bluegrass","SD(Aurora, Beadle, Brookings, Clay, Codington, Corson, Custer, Day, Fall River, Harding, Lawrence, Lincoln, Marshall, Pennington, Roberts, Spink, Stanley, Todd, Union)"
"Poa pratensis ssp. pratensis","Kentucky bluegrass","SD(Aurora, Beadle, Brookings, Clay, Codington, Corson, Custer, Day, Fall River, Harding, Lawrence, Lincoln, Marshall, Pennington, Roberts, Spink, Stanley, Todd, Union)"
"Poa secunda","Sandberg bluegrass","SD(Butte, Fall River, Jackson, Pennington)"
"Poa sylvestris","woodland bluegrass","SD(Lincoln, Marshall)"
"Poa trivialis","rough bluegrass","SD(Lawrence)"
"Polanisia","clammyweed","SD(Bennett, Brookings, Charles Mix, Codington, Day, Fall River, Haakon, Harding, Hughes, Lake, Marshall, Meade, Pennington, Stanley, Todd)"
"Polanisia dodecandra","redwhisker clammyweed","SD(Brookings, Charles Mix, Codington, Day, Fall River, Haakon, Harding, Hughes, Lake, Marshall, Meade, Pennington, Stanley)"
