"","",""
"Apocynum androsaemifolium","spreading dogbane","CT(Fairfield, Hartford, Litchfield, Middlesex, New Haven, New London, Tolland, Windham)"
"Apocynum cannabinum","Indianhemp","CT(Fairfield, Hartford, Litchfield, Middlesex, New Haven, New London, Tolland, Windham)"
"Aquilegia","columbine","CT(Fairfield, Hartford, Litchfield, New Haven, New London, Tolland, Windham)"
"Aquilegia canadensis","red columbine","CT(Fairfield, Hartford, Litchfield, New Haven, New London, Tolland, Windham)"
"Aquilegia vulgaris","European columbine","CT(Fairfield, Hartford, Litchfield, New Haven, Windham)"
"Arabidopsis","rockcress","CT(Fairfield, New Haven, New London, Windham)"
"Arabidopsis thaliana","mouseear cress","CT(Fairfield, New Haven, New London, Windham)"
"Arabis","rockcress","CT(Fairfield, Hartford, Litchfield, Middlesex, New Haven, New London, Tolland, Windham)"
"Arabis canadensis","sicklepod","CT(Fairfield, Hartford, Litchfield, Middlesex, New Haven, New London, Tolland, Windham)"
"Arabis drummondii","Drummond's rockcress","CT(Hartford, Litchfield, Middlesex, New Haven, New London, Windham)"
"Arabis glabra","tower rockcress","CT(Fairfield, Hartford, Litchfield, New Haven, New London, Windham)"
"Arabis hirsuta","hairy rockcress","CT(Fairfield, Litchfield, New Haven, Tolland, Windham)"
"Arabis hirsuta var. pycnocarpa","creamflower rockcress","CT(Fairfield, Litchfield, New Haven, Tolland, Windham)"
"Arabis laevigata","smooth rockcress","CT(Fairfield, Hartford, Litchfield, Middlesex, New Haven)"
"Arabis laevigata var. laevigata","smooth rockcress","CT(Fairfield, Hartford, Litchfield, Middlesex, New Haven)"
"Arabis lyrata","lyrate rockcress","CT(Fairfield, Hartford, Litchfield, Middlesex, New Haven)"
"Arabis missouriensis","green rockcress","CT(Hartford, Litchfield, New Haven, Windham)"
"Arachis","peanut","CT(New Haven)"
"Arachis hypogaea","peanut","CT(New Haven)"
"Aralia","spikenard","CT(Fairfield, Hartford, Litchfield, Middlesex, New Haven, New London, Tolland, Windham)"
"Aralia elata","Japanese angelica tree","CT(Fairfield)"
"Aralia hispida","bristly sarsaparilla","CT(Fairfield, Hartford, Litchfield, Middlesex, New Haven, New London, Tolland, Windham)"
"Aralia nudicaulis","wild sarsaparilla","CT(Fairfield, Hartford, Litchfield, Middlesex, New Haven, New London, Tolland, Windham)"
"Aralia racemosa","American spikenard","CT(Fairfield, Hartford, Litchfield, Middlesex, New Haven, New London, Tolland, Windham)"
"Aralia racemosa ssp. racemosa","American spikenard","CT(Fairfield, Hartford, Litchfield, Middlesex, New Haven, New London, Tolland, Windham)"
"Aralia spinosa","devil's walkingstick","CT(Fairfield, Litchfield, New Haven)"
"Arceuthobium","dwarf mistletoe","CT(Litchfield)"
"Arceuthobium pusillum","eastern dwarf mistletoe","CT(Litchfield)"
"Arctium","burdock","CT(Fairfield, Hartford, Litchfield, Middlesex, New Haven, New London, Tolland)"
"Arctium lappa","greater burdock","CT(Fairfield, Hartford, Litchfield, New Haven, New London)"
"Arctium minus","lesser burdock","CT(Fairfield, Hartford, Litchfield, Middlesex, New Haven, New London, Tolland)"
"Arctium tomentosum","woolly burdock","CT(Hartford, New Haven, Tolland)"
"Arctium vulgare","woodland burdock","CT(Fairfield)"
"Arctostaphylos","manzanita","CT(Fairfield, Hartford, Litchfield, Middlesex, New Haven, New London, Tolland, Windham)"
"Arctostaphylos uva-ursi","kinnikinnick","CT(Fairfield, Hartford, Litchfield, Middlesex, New Haven, New London, Tolland, Windham)"
"Arenaria","sandwort","CT(Fairfield, Hartford, Litchfield, Middlesex, New Haven, New London)"
"Arenaria serpyllifolia","thymeleaf sandwort","CT(Fairfield, Hartford, Litchfield, Middlesex, New Haven, New London)"
"Arethusa","dragon's mouth","CT(Fairfield, Hartford, Litchfield, Middlesex, New Haven, New London, Tolland, Windham)"
"Arethusa bulbosa","dragon's mouth","CT(Fairfield, Hartford, Litchfield, Middlesex, New Haven, New London, Tolland, Windham)"
"Argemone","pricklypoppy","CT(Fairfield, Hartford, New Haven, New London)"
"Argemone albiflora","bluestem pricklypoppy","CT(Fairfield, New Haven)"
"Argemone albiflora ssp. albiflora","bluestem pricklypoppy","CT(Fairfield, New Haven)"
"Argemone mexicana","Mexican pricklypoppy","CT(Hartford, New London)"
"Argentina","silverweed","CT(Middlesex, New Haven, New London)"
"Argentina anserina","silverweed cinquefoil","CT(Middlesex, New Haven, New London)"
"Arisaema","Jack in the pulpit","CT(Fairfield, Hartford, Litchfield, Middlesex, New Haven, New London, Tolland, Windham)"
"Arisaema dracontium","green dragon","CT(Fairfield, Hartford, Litchfield, Middlesex, New Haven)"
"Arisaema triphyllum","Jack in the pulpit","CT(Fairfield, Hartford, Litchfield, Middlesex, New Haven, New London, Tolland, Windham)"
"Aristida","threeawn","CT(Fairfield, Hartford, Litchfield, Middlesex, New Haven, New London, Tolland, Windham)"
"Aristida dichotoma","churchmouse threeawn","CT(Fairfield, Hartford, Litchfield, Middlesex, New Haven, New London, Tolland, Windham)"
"Aristida dichotoma var. dichotoma","churchmouse threeawn","CT(Fairfield, Hartford, Litchfield, Middlesex, New Haven, New London, Tolland, Windham)"
"Aristida longespica","slimspike threeawn","CT(Fairfield, Hartford, New Haven, New London, Tolland)"
"Aristida longespica var. geniculata","slimspike threeawn","CT(Fairfield, Hartford, New Haven, New London, Tolland)"
"Aristida oligantha","prairie threeawn","CT(Fairfield, Hartford, Litchfield, New London)"
"Aristida purpurascens","arrowfeather threeawn","CT(Fairfield, Hartford, New Haven, New London, Windham)"
"Aristida purpurascens var. purpurascens","arrowfeather threeawn","CT(Fairfield, Hartford, New Haven, New London, Windham)"
"Aristida tuberculosa","seaside threeawn","CT(Fairfield, New Haven)"
"Aristolochia","dutchman's pipe","CT(Fairfield, Middlesex, New Haven)"
