"","",""
"Achnatherum hymenoides","Indian ricegrass","CA(Alpine, Fresno, Inyo, Kern, Lassen, Los Angeles, Madera, Modoc, Mono, Nevada, Placer, Plumas, Riverside, San Bernardino, San Diego, San Luis Obispo, Santa Barbara, Shasta, Sierra, Siskiyou, Tulare, Tuolumne, Ventura)"
"Achnatherum latiglume","Sierra needlegrass","CA(San Bernardino, Tulare, Tuolumne)"
"Achnatherum lemmonii","Lemmon's needlegrass","CA(Alameda, Alpine, Butte, Colusa, Del Norte, El Dorado, Glenn, Humboldt, Inyo, Kern, Lake, Lassen, Mariposa, Mendocino, Modoc, Mono, Napa, Nevada, Placer, Plumas, San Bernardino, San Diego, Shasta, Sierra, Siskiyou, Sonoma, Tehama, Trinity, Tulare, Tuolumne, Yuba)"
"Achnatherum lemmonii var. lemmonii","Lemmon's needlegrass","CA(Alameda, Alpine, Butte, Colusa, Del Norte, El Dorado, Glenn, Humboldt, Inyo, Kern, Lake, Lassen, Mariposa, Mendocino, Modoc, Mono, Napa, Nevada, Placer, Plumas, San Bernardino, San Diego, Shasta, Sierra, Siskiyou, Sonoma, Tehama, Trinity, Tulare, Tuolumne, Yuba)"
"Achnatherum lemmonii var. pubescens","pubescent Lemmon's needlegrass","CA(Lake, Tehama)"
"Achnatherum lettermanii","Letterman's needlegrass","CA(El Dorado, Fresno, Inyo, Modoc, Nevada, Plumas, San Bernardino, Shasta, Tulare, Tuolumne)"
"Achnatherum nelsonii","Columbia needlegrass","CA(Alpine, Butte, El Dorado, Fresno, Glenn, Inyo, Mendocino, Modoc, Mono, Nevada, Placer, Plumas, San Bernardino, Shasta, Siskiyou, Tehama, Tulare)"
"Achnatherum nelsonii ssp. dorei","Dore's needlegrass","CA(Alpine, Butte, El Dorado, Fresno, Glenn, Inyo, Mendocino, Modoc, Mono, Nevada, Placer, Plumas, San Bernardino, Shasta, Siskiyou, Tehama, Tulare)"
"Achnatherum nevadense","Nevada needlegrass","CA(Alpine, Fresno, Inyo, Kern, Mono, Nevada, Placer, Trinity, Tulare, Tuolumne)"
"Achnatherum occidentale","western needlegrass","CA(Alpine, Amador, Butte, Calaveras, Colusa, El Dorado, Fresno, Glenn, Humboldt, Inyo, Kern, Lake, Lassen, Los Angeles, Madera, Mariposa, Modoc, Mono, Nevada, Placer, Plumas, Riverside, San Bernardino, San Diego, Santa Barbara, Shasta, Sierra, Siskiyou, Tehama, Trinity, Tulare, Tuolumne, Ventura)"
"Achnatherum occidentale ssp. californicum","California needlegrass","CA(Alpine, Amador, Butte, Calaveras, Colusa, El Dorado, Fresno, Glenn, Humboldt, Inyo, Kern, Lake, Lassen, Los Angeles, Mariposa, Modoc, Mono, Nevada, Placer, Plumas, Riverside, San Bernardino, San Diego, Shasta, Sierra, Siskiyou, Tehama, Trinity, Tulare, Tuolumne)"
"Achnatherum occidentale ssp. occidentale","western needlegrass","CA(Alpine, Butte, El Dorado, Fresno, Humboldt, Inyo, Kern, Lassen, Los Angeles, Madera, Mariposa, Modoc, Mono, Nevada, Placer, Plumas, San Bernardino, San Diego, Shasta, Sierra, Siskiyou, Tehama, Trinity, Tulare, Tuolumne)"
"Achnatherum occidentale ssp. pubescens","pubescent western needlegrass","CA(Alpine, Butte, El Dorado, Fresno, Inyo, Kern, Lassen, Mariposa, Modoc, Mono, Nevada, Placer, Plumas, San Bernardino, Santa Barbara, Shasta, Sierra, Siskiyou, Tehama, Tulare, Tuolumne, Ventura)"
"Achnatherum parishii","Parish's needlegrass","CA(Inyo, Los Angeles, Mono, Riverside, San Bernardino, San Diego)"
"Achnatherum parishii var. parishii","Parish's needlegrass","CA(Inyo, Los Angeles, Mono, Riverside, San Bernardino, San Diego)"
"Achnatherum pinetorum","pine needlegrass","CA(Alpine, El Dorado, Fresno, Inyo, Mono, Tulare, Tuolumne)"
"Achnatherum speciosum","desert needlegrass","CA(Fresno, Inyo, Kern, Los Angeles, Merced, Mono, Monterey, Riverside, San Benito, San Bernardino, San Diego, San Luis Obispo, Santa Barbara, Tulare, Ventura)"
"Achnatherum stillmanii","Stillman's needlegrass","CA(Butte, Nevada, Placer, Plumas, Shasta, Sierra, Siskiyou, Tehama, Trinity)"
"Achnatherum thurberianum","Thurber's needlegrass","CA(Inyo, Kern, Lassen, Mariposa, Modoc, Mono, Nevada, Plumas, Santa Barbara, Shasta, Siskiyou, Ventura)"
"Achnatherum webberi","Webber needlegrass","CA(Alpine, Inyo, Lassen, Modoc, Mono, Plumas, Tuolumne)"
"Achyrachaena","blow wives","CA(Alameda, Amador, Butte, Calaveras, Colusa, Contra Costa, El Dorado, Fresno, Glenn, Humboldt, Kern, Lake, Los Angeles, Madera, Marin, Mariposa, Mendocino, Merced, Monterey, Napa, Placer, Riverside, Sacramento, San Benito, San Diego, San Francisco, San Joaquin, San Luis Obispo, San Mateo, Santa Barbara, Santa Clara, Shasta, Siskiyou, Solano, Sonoma, Stanislaus, Sutter, Tehama, Tulare, Tuolumne, Ventura, Yolo)"
"Achyrachaena mollis","blow wives","CA(Alameda, Amador, Butte, Calaveras, Colusa, Contra Costa, El Dorado, Fresno, Glenn, Humboldt, Kern, Lake, Los Angeles, Madera, Marin, Mariposa, Mendocino, Merced, Monterey, Napa, Placer, Riverside, Sacramento, San Benito, San Diego, San Francisco, San Joaquin, San Luis Obispo, San Mateo, Santa Barbara, Santa Clara, Shasta, Siskiyou, Solano, Sonoma, Stanislaus, Sutter, Tehama, Tulare, Tuolumne, Ventura, Yolo)"
"Achyronychia","achyronychia","CA(Imperial, Inyo, Riverside, San Bernardino, San Diego)"
"Achyronychia cooperi","onyxflower","CA(Imperial, Inyo, Riverside, San Bernardino, San Diego)"
"Acleisanthes","trumpets","CA(Riverside)"
"Acleisanthes longiflora","angel's trumpets","CA(Riverside)"
"Aconitum","monkshood","CA(Alpine, Amador, Butte, Calaveras, Colusa, Del Norte, El Dorado, Fresno, Glenn, Humboldt, Inyo, Kern, Lake, Lassen, Mariposa, Modoc, Mono, Nevada, Placer, Plumas, Shasta, Siskiyou, Tehama, Trinity, Tulare, Tuolumne)"
"Aconitum columbianum","Columbian monkshood","CA(Alpine, Amador, Butte, Calaveras, Colusa, Del Norte, El Dorado, Fresno, Glenn, Humboldt, Inyo, Kern, Lake, Lassen, Mariposa, Modoc, Mono, Nevada, Placer, Plumas, Shasta, Siskiyou, Tehama, Trinity, Tulare, Tuolumne)"
"Aconitum columbianum ssp. columbianum","Columbian monkshood","CA(Alpine, Amador, Butte, Calaveras, Colusa, Del Norte, El Dorado, Fresno, Glenn, Humboldt, Inyo, Kern, Lake, Lassen, Mariposa, Modoc, Mono, Nevada, Placer, Plumas, Shasta, Siskiyou, Tehama, Trinity, Tulare, Tuolumne)"
"Aconitum columbianum ssp. viviparum","Columbian monkshood","CA(Del Norte, El Dorado, Mariposa, Siskiyou)"
"Acorus","sweetflag","CA(Humboldt, Lake)"
"Acorus calamus","calamus","CA(Humboldt, Lake)"
"Acourtia","desertpeony","CA(Los Angeles, Monterey, Orange, Riverside, San Bernardino, San Diego, San Luis Obispo, Santa Barbara, Ventura)"
"Acourtia microcephala","sacapellote","CA(Los Angeles, Monterey, Orange, Riverside, San Bernardino, San Diego, San Luis Obispo, Santa Barbara, Ventura)"
"Acrachne","goosegrass","CA(Riverside)"
"Acrachne racemosa","goosegrass","CA(Riverside)"
"Acroptilon","hardheads","CA(Alameda, Alpine, Amador, Butte, Calaveras, Colusa, Contra Costa, El Dorado, Fresno, Glenn, Imperial, Inyo, Kern, Kings, Lake, Lassen, Los Angeles, Madera, Marin, Mariposa, Merced, Modoc, Mono, Monterey, Napa, Nevada, Orange, Placer, Plumas, Riverside, Sacramento, San Benito, San Bernardino, San Diego, San Joaquin, San Luis Obispo, San Mateo, Santa Barbara, Santa Clara, Santa Cruz, Shasta, Siskiyou, Solano, Sonoma, Stanislaus, Sutter, Tehama, Tulare, Tuolumne, Ventura, Yolo, Yuba)"
"Acroptilon repens","hardheads","CA(Alameda, Alpine, Amador, Butte, Calaveras, Colusa, Contra Costa, El Dorado, Fresno, Glenn, Imperial, Inyo, Kern, Kings, Lake, Lassen, Los Angeles, Madera, Marin, Mariposa, Merced, Modoc, Mono, Monterey, Napa, Nevada, Orange, Placer, Plumas, Riverside, Sacramento, San Benito, San Bernardino, San Diego, San Joaquin, San Luis Obispo, San Mateo, Santa Barbara, Santa Clara, Santa Cruz, Shasta, Siskiyou, Solano, Sonoma, Stanislaus, Sutter, Tehama, Tulare, Tuolumne, Ventura, Yolo, Yuba)"
"Actaea","baneberry","CA(Alameda, Butte, Calaveras, Contra Costa, El Dorado, Fresno, Glenn, Humboldt, Inyo, Lake, Lassen, Marin, Mariposa, Mendocino, Modoc, Mono, Monterey, Napa, Nevada, Placer, Plumas, San Bernardino, San Luis Obispo, San Mateo, Santa Cruz, Shasta, Siskiyou, Sonoma, Trinity, Tulare, Tuolumne)"
"Actaea rubra","red baneberry","CA(Alameda, Butte, Calaveras, Contra Costa, El Dorado, Fresno, Glenn, Humboldt, Inyo, Lake, Lassen, Marin, Mariposa, Mendocino, Modoc, Mono, Monterey, Napa, Nevada, Placer, Plumas, San Bernardino, San Luis Obispo, San Mateo, Santa Cruz, Shasta, Siskiyou, Sonoma, Trinity, Tulare, Tuolumne)"
"Actaea rubra ssp. arguta","red baneberry","CA(Alameda, Butte, Calaveras, Contra Costa, El Dorado, Fresno, Glenn, Humboldt, Inyo, Lake, Lassen, Marin, Mariposa, Mendocino, Modoc, Mono, Monterey, Napa, Nevada, Placer, Plumas, San Bernardino, San Luis Obispo, San Mateo, Santa Cruz, Shasta, Siskiyou, Sonoma, Trinity, Tulare, Tuolumne)"
"Adenocaulon","trailplant","CA(Alpine, Butte, Calaveras, Colusa, Del Norte, El Dorado, Fresno, Glenn, Humboldt, Lake, Marin, Mariposa, Mendocino, Modoc, Napa, Nevada, Placer, Plumas, San Mateo, Santa Clara, Santa Cruz, Shasta, Sierra, Siskiyou, Sonoma, Trinity, Tulare, Tuolumne)"
"Adenocaulon bicolor","American trailplant","CA(Alpine, Butte, Calaveras, Colusa, Del Norte, El Dorado, Fresno, Glenn, Humboldt, Lake, Marin, Mariposa, Mendocino, Modoc, Napa, Nevada, Placer, Plumas, San Mateo, Santa Clara, Santa Cruz, Shasta, Sierra, Siskiyou, Sonoma, Trinity, Tulare, Tuolumne)"
"Adenophyllum","dogweed","CA(Imperial, Inyo, Riverside, San Bernardino, San Diego, Tulare)"
"Adenophyllum cooperi","Cooper's dogweed","CA(Inyo, Riverside, San Bernardino)"
"Adenophyllum porophylloides","San Felipe dogweed","CA(Imperial, Riverside, San Bernardino, San Diego, Tulare)"
"Adenostoma","chamise","CA(Alameda, Amador, Butte, Calaveras, Colusa, Contra Costa, Glenn, Humboldt, Kern, Lake, Los Angeles, Marin, Mariposa, Mendocino, Monterey, Napa, Orange, Placer, Riverside, San Benito, San Bernardino, San Diego, San Francisco, San Luis Obispo, San Mateo, Santa Barbara, Santa Clara, Santa Cruz, Shasta, Solano, Sonoma, Tehama, Trinity, Tulare, Tuolumne, Ventura, Yolo, Yuba)"
"Adenostoma fasciculatum","chamise","CA(Alameda, Amador, Butte, Calaveras, Colusa, Contra Costa, Glenn, Humboldt, Kern, Lake, Los Angeles, Marin, Mariposa, Mendocino, Monterey, Napa, Orange, Placer, Riverside, San Benito, San Bernardino, San Diego, San Francisco, San Luis Obispo, San Mateo, Santa Barbara, Santa Clara, Santa Cruz, Shasta, Solano, Sonoma, Tehama, Trinity, Tulare, Tuolumne, Ventura, Yolo, Yuba)"
