"Carex blanda","eastern woodland sedge","DC(District of Columbia)"
"Carex brevior","shortbeak sedge","DC(District of Columbia)"
"Carex bromoides","brome-like sedge","DC(District of Columbia)"
"Carex bromoides ssp. bromoides","brome-like sedge","DC(District of Columbia)"
"Carex bullata","button sedge","DC(District of Columbia)"
"Carex bushii","Bush's sedge","DC(District of Columbia)"
"Carex buxbaumii","Buxbaum's sedge","DC(District of Columbia)"
"Carex careyana","Carey's sedge","DC(District of Columbia)"
"Carex caroliniana","Carolina sedge","DC(District of Columbia)"
"Carex caryophyllea","vernal sedge","DC(District of Columbia)"
"Carex cephalophora","oval-leaf sedge","DC(District of Columbia)"
"Carex communis","fibrousroot sedge","DC(District of Columbia)"
"Carex communis var. communis","fibrousroot sedge","DC(District of Columbia)"
"Carex comosa","longhair sedge","DC(District of Columbia)"
"Carex complanata","hirsute sedge","DC(District of Columbia)"
"Carex conjuncta","soft fox sedge","DC(District of Columbia)"
"Carex crinita","fringed sedge","DC(District of Columbia)"
"Carex crinita var. brevicrinis","fringed sedge","DC(District of Columbia)"
"Carex crinita var. crinita","fringed sedge","DC(District of Columbia)"
"Carex cristatella","crested sedge","DC(District of Columbia)"
"Carex debilis","white edge sedge","DC(District of Columbia)"
"Carex debilis var. debilis","white edge sedge","DC(District of Columbia)"
"Carex debilis var. intercursa","white edge sedge","DC(District of Columbia)"
"Carex debilis var. pubera","white edge sedge","DC(District of Columbia)"
"Carex debilis var. rudgei","white edge sedge","DC(District of Columbia)"
"Carex decomposita","cypressknee sedge","DC(District of Columbia)"
"Carex digitalis","slender woodland sedge","DC(District of Columbia)"
"Carex digitalis var. digitalis","slender woodland sedge","DC(District of Columbia)"
"Carex digitalis var. macropoda","slender woodland sedge","DC(District of Columbia)"
"Carex divisa","separated sedge","DC(District of Columbia)"
"Carex divulsa","grassland sedge","DC(District of Columbia)"
"Carex divulsa ssp. divulsa","grassland sedge","DC(District of Columbia)"
"Carex echinata","star sedge","DC(District of Columbia)"
"Carex echinata ssp. echinata","star sedge","DC(District of Columbia)"
"Carex emoryi","Emory's sedge","DC(District of Columbia)"
"Carex festucacea","fescue sedge","DC(District of Columbia)"
"Carex flaccosperma","thinfruit sedge","DC(District of Columbia)"
"Carex folliculata","northern long sedge","DC(District of Columbia)"
"Carex frankii","Frank's sedge","DC(District of Columbia)"
"Carex glaucodea","blue sedge","DC(District of Columbia)"
"Carex gracilescens","slender looseflower sedge","DC(District of Columbia)"
"Carex gracillima","graceful sedge","DC(District of Columbia)"
"Carex granularis","limestone meadow sedge","DC(District of Columbia)"
"Carex grayi","Gray's sedge","DC(District of Columbia)"
"Carex grisea","inflated narrow-leaf sedge","DC(District of Columbia)"
"Carex gynandra","nodding sedge","DC(District of Columbia)"
"Carex hirsutella","fuzzy wuzzy sedge","DC(District of Columbia)"
"Carex hirta","hammer sedge","DC(District of Columbia)"
"Carex hirtifolia","pubescent sedge","DC(District of Columbia)"
"Carex hitchcockiana","Hitchcock's sedge","DC(District of Columbia)"
"Carex hystericina","bottlebrush sedge","DC(District of Columbia)"
"Carex intumescens","greater bladder sedge","DC(District of Columbia)"
"Carex jamesii","James' sedge","DC(District of Columbia)"
"Carex lacustris","hairy sedge","DC(District of Columbia)"
"Carex laevivaginata","smoothsheath sedge","DC(District of Columbia)"
"Carex laxiculmis","spreading sedge","DC(District of Columbia)"
"Carex laxiculmis var. laxiculmis","spreading sedge","DC(District of Columbia)"
"Carex laxiflora","broad looseflower sedge","DC(District of Columbia)"
"Carex laxiflora var. laxiflora","broad looseflower sedge","DC(District of Columbia)"
"Carex laxiflora var. serrulata","broad looseflower sedge","DC(District of Columbia)"
"Carex leavenworthii","Leavenworth's sedge","DC(District of Columbia)"
"Carex leptalea","bristlystalked sedge","DC(District of Columbia)"
"Carex leptalea ssp. harperi","Harper's sedge","DC(District of Columbia)"
"Carex leptalea ssp. leptalea","bristlystalked sedge","DC(District of Columbia)"
"Carex longii","Long's sedge","DC(District of Columbia)"
"Carex louisianica","Louisiana sedge","DC(District of Columbia)"
"Carex lupulina","hop sedge","DC(District of Columbia)"
"Carex lurida","shallow sedge","DC(District of Columbia)"
"Carex mesochorea","midland sedge","DC(District of Columbia)"
"Carex molesta","troublesome sedge","DC(District of Columbia)"
"Carex muehlenbergii","Muhlenberg's sedge","DC(District of Columbia)"
"Carex muehlenbergii var. enervis","Muhlenberg's sedge","DC(District of Columbia)"
"Carex muehlenbergii var. muehlenbergii","Muhlenberg's sedge","DC(District of Columbia)"
"Carex nigromarginata","black edge sedge","DC(District of Columbia)"
"Carex normalis","greater straw sedge","DC(District of Columbia)"
"Carex oligocarpa","richwoods sedge","DC(District of Columbia)"
"Carex pallescens","pale sedge","DC(District of Columbia)"
"Carex pellita","woolly sedge","DC(District of Columbia)"
"Carex pensylvanica","Pennsylvania sedge","DC(District of Columbia)"
"Carex planispicata","flat-spiked sedge","DC(District of Columbia)"
"Carex platyphylla","broadleaf sedge","DC(District of Columbia)"
"Carex prasina","drooping sedge","DC(District of Columbia)"
"Carex radiata","eastern star sedge","DC(District of Columbia)"
"Carex retroflexa","reflexed sedge","DC(District of Columbia)"
"Carex reznicekii","Reznicek's sedge","DC(District of Columbia)"
"Carex rosea","rosy sedge","DC(District of Columbia)"
"Carex scoparia","broom sedge","DC(District of Columbia)"
"Carex scoparia var. scoparia","broom sedge","DC(District of Columbia)"
"Carex seorsa","weak stellate sedge","DC(District of Columbia)"
"Carex shortiana","Short's sedge","DC(District of Columbia)"
"Carex silicea","beach sedge","DC(District of Columbia)"
"Carex sparganioides","bur-reed sedge","DC(District of Columbia)"
"Carex spicata","prickly sedge","DC(District of Columbia)"
"Carex squarrosa","squarrose sedge","DC(District of Columbia)"
"Carex stipata","awlfruit sedge","DC(District of Columbia)"
"Carex stipata var. maxima","stalkgrain sedge","DC(District of Columbia)"
"Carex stipata var. stipata","owlfruit sedge","DC(District of Columbia)"
"Carex striatula","lined sedge","DC(District of Columbia)"
"Carex stricta","upright sedge","DC(District of Columbia)"
"Carex styloflexa","bent sedge","DC(District of Columbia)"
"Carex swanii","Swan's sedge","DC(District of Columbia)"
"Carex tenera","quill sedge","DC(District of Columbia)"
"Carex tetanica","rigid sedge","DC(District of Columbia)"
"Carex texensis","Texas sedge","DC(District of Columbia)"
"Carex tonsa","shaved sedge","DC(District of Columbia)"
"Carex tonsa var. tonsa","shaved sedge","DC(District of Columbia)"
"Carex torta","twisted sedge","DC(District of Columbia)"
"Carex tribuloides","blunt broom sedge","DC(District of Columbia)"
"Carex tribuloides var. tribuloides","blunt broom sedge","DC(District of Columbia)"
"Carex typhina","cattail sedge","DC(District of Columbia)"
"Carex umbellata","parasol sedge","DC(District of Columbia)"
"Carex utriculata","Northwest Territory sedge","DC(District of Columbia)"
"Carex venusta","darkgreen sedge","DC(District of Columbia)"
"Carex venusta var. minor","darkgreen sedge","DC(District of Columbia)"
"Carex vestita","velvet sedge","DC(District of Columbia)"
"Carex virescens","ribbed sedge","DC(District of Columbia)"
"Carex viridula","little green sedge","DC(District of Columbia)"
"Carex viridula ssp. viridula","little green sedge","DC(District of Columbia)"
"Carex vulpinoidea","fox sedge","DC(District of Columbia)"
"Carex vulpinoidea var. vulpinoidea","fox sedge","DC(District of Columbia)"
"Carex willdenowii","Willdenow's sedge","DC(District of Columbia)"
"Carex woodii","pretty sedge","DC(District of Columbia)"
"Carpinus","hornbeam","DC(District of Columbia)"
"Carpinus caroliniana","American hornbeam","DC(District of Columbia)"
"Carpinus caroliniana ssp. virginiana","American hornbeam","DC(District of Columbia)"
"Carum","carum","DC(District of Columbia)"
"Carum carvi","caraway","DC(District of Columbia)"
"Carya","hybrid hickory","DC(District of Columbia)"
"Carya cordiformis","bitternut hickory","DC(District of Columbia)"
"Carya glabra","pignut hickory","DC(District of Columbia)"
"Carya laciniosa","shellbark hickory","DC(District of Columbia)"
"Carya ovalis","red hickory","DC(District of Columbia)"
"Carya ovata","shagbark hickory","DC(District of Columbia)"
"Carya tomentosa","mockernut hickory","DC(District of Columbia)"
"Castanea","chestnut","DC(District of Columbia)"
"Castanea ×neglecta","chestnut","DC(District of Columbia)"
"Castanea dentata","American chestnut","DC(District of Columbia)"
"Castanea mollissima","Chinese chestnut","DC(District of Columbia)"
"Castanea pumila","chinquapin","DC(District of Columbia)"
"Castanea pumila var. pumila","chinquapin","DC(District of Columbia)"
"Castanea sativa","European chestnut","DC(District of Columbia)"
"Catalpa","catalpa","DC(District of Columbia)"
"Catalpa bignonioides","southern catalpa","DC(District of Columbia)"
"Catalpa ovata","Chinese catalpa","DC(District of Columbia)"
"Catalpa speciosa","northern catalpa","DC(District of Columbia)"
"Ceanothus","ceanothus","DC(District of Columbia)"
"Ceanothus americanus","New Jersey tea","DC(District of Columbia)"
"Ceanothus herbaceus","Jersey tea","DC(District of Columbia)"
"Celastrus","bittersweet","DC(District of Columbia)"
"Celastrus orbiculatus","Oriental bittersweet","DC(District of Columbia)"
"Celastrus scandens","American bittersweet","DC(District of Columbia)"
"Celtis","hackberry","DC(District of Columbia)"
"Celtis laevigata","sugarberry","DC(District of Columbia)"
"Celtis laevigata var. laevigata","sugarberry","DC(District of Columbia)"
"Celtis occidentalis","common hackberry","DC(District of Columbia)"
"Celtis pumila","dwarf hackberry","DC(District of Columbia)"
"Celtis sinensis","Chinese hackberry","DC(District of Columbia)"
"Cenchrus","sandbur","DC(District of Columbia)"
"Cenchrus echinatus","southern sandbur","DC(District of Columbia)"
"Cenchrus longispinus","mat sandbur","DC(District of Columbia)"
"Cenchrus spinifex","coastal sandbur","DC(District of Columbia)"
"Centaurea","knapweed","DC(District of Columbia)"
"Centaurea calcitrapa","red star-thistle","DC(District of Columbia)"
"Centaurea cyanus","garden cornflower","DC(District of Columbia)"
"Centaurea jacea","brownray knapweed","DC(District of Columbia)"
"Centaurea nigra","lesser knapweed","DC(District of Columbia)"
"Centaurea nigrescens","Tyrol knapweed","DC(District of Columbia)"
"Cephalanthus","buttonbush","DC(District of Columbia)"
"Cephalanthus occidentalis","common buttonbush","DC(District of Columbia)"
"Cerastium","mouse-ear chickweed","DC(District of Columbia)"
"Cerastium arvense","field chickweed","DC(District of Columbia)"
"Cerastium arvense ssp. strictum","field chickweed","DC(District of Columbia)"
"Cerastium fontanum","common mouse-ear chickweed","DC(District of Columbia)"
"Cerastium fontanum ssp. vulgare","big chickweed","DC(District of Columbia)"
"Cerastium glomeratum","sticky chickweed","DC(District of Columbia)"
"Cerastium nutans","nodding chickweed","DC(District of Columbia)"
"Cerastium nutans var. nutans","nodding chickweed","DC(District of Columbia)"
"Cerastium semidecandrum","fivestamen chickweed","DC(District of Columbia)"
"Ceratophyllum","hornwort","DC(District of Columbia)"
"Ceratophyllum demersum","coon's tail","DC(District of Columbia)"
"Ceratostigma","ceratostigma","DC(District of Columbia)"
"Ceratostigma plumbaginoides","blue leadwood","DC(District of Columbia)"
"Cercis","redbud","DC(District of Columbia)"
"Cercis canadensis","eastern redbud","DC(District of Columbia)"
"Cercis canadensis var. canadensis","eastern redbud","DC(District of Columbia)"
"Chaenomeles","flowering quince","DC(District of Columbia)"
"Chaenomeles speciosa","flowering quince","DC(District of Columbia)"
"Chaenorhinum","dwarf snapdragon","DC(District of Columbia)"
"Chaenorhinum minus","dwarf snapdragon","DC(District of Columbia)"
"Chaerophyllum","chervil","DC(District of Columbia)"
"Chaerophyllum bulbosum","turnip-root chervil","DC(District of Columbia)"
"Chaerophyllum procumbens","spreading chervil","DC(District of Columbia)"
"Chaerophyllum procumbens var. procumbens","spreading chervil","DC(District of Columbia)"
"Chaiturus","lion's tail","DC(District of Columbia)"
"Chaiturus marrubiastrum","lion's tail","DC(District of Columbia)"
"Chamaecrista","sensitive pea","DC(District of Columbia)"
"Chamaecrista fasciculata","partridge pea","DC(District of Columbia)"
"Chamaecrista fasciculata var. fasciculata","partridge pea","DC(District of Columbia)"
"Chamaecrista nictitans","sensitive partridge pea","DC(District of Columbia)"
"Chamaecrista nictitans ssp. nictitans","sensitive partridge pea","DC(District of Columbia)"
"Chamaecrista nictitans ssp. nictitans var. nictitans","sensitive partridge pea","DC(District of Columbia)"
"Chamaelirium","chamaelirium","DC(District of Columbia)"
"Chamaelirium luteum","fairywand","DC(District of Columbia)"
"Chamaesyce","sandmat","DC(District of Columbia)"
"Chamaesyce maculata","spotted sandmat","DC(District of Columbia)"
"Chamaesyce nutans","eyebane","DC(District of Columbia)"
"Chamerion","fireweed","DC(District of Columbia)"
"Chamerion angustifolium","fireweed","DC(District of Columbia)"
"Chamerion angustifolium ssp. circumvagum","fireweed","DC(District of Columbia)"
"Chasmanthium","woodoats","DC(District of Columbia)"
"Chasmanthium latifolium","Indian woodoats","DC(District of Columbia)"
"Chasmanthium laxum","slender woodoats","DC(District of Columbia)"
"Chelidonium","celandine","DC(District of Columbia)"
"Chelidonium majus","celandine","DC(District of Columbia)"
"Chelidonium majus var. majus","celandine","DC(District of Columbia)"
"Chelone","turtlehead","DC(District of Columbia)"
"Chelone glabra","white turtlehead","DC(District of Columbia)"
"Chenopodium","goosefoot","DC(District of Columbia)"
"Chenopodium album","lambsquarters","DC(District of Columbia)"
"Chenopodium album var. album","lambsquarters","DC(District of Columbia)"
"Chenopodium album var. microphyllum","lambsquarters","DC(District of Columbia)"
"Chenopodium album var. missouriense","Missouri lambsquarters","DC(District of Columbia)"
"Chenopodium berlandieri","pitseed goosefoot","DC(District of Columbia)"
"Chenopodium berlandieri var. bushianum","Bush's goosefoot","DC(District of Columbia)"
"Chenopodium murale","nettleleaf goosefoot","DC(District of Columbia)"
"Chenopodium standleyanum","Standley's goosefoot","DC(District of Columbia)"
"Chenopodium vulvaria","stinking goosefoot","DC(District of Columbia)"
