"","","",""
"Phegopteris hexagonoptera","broad beechfern","NH(Carroll, Cheshire, Coos, Grafton, Merrimack, Rockingham, Strafford, Sullivan)",""
"Philadelphus","mock orange","NH(Sullivan)",""
"Philadelphus coronarius","sweet mock orange","NH(Sullivan)",""
"Phleum","timothy","NH(Belknap, Carroll, Cheshire, Coos, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Phleum alpinum","alpine timothy","NH(Coos)",""
"Phleum pratense","timothy","NH(Belknap, Carroll, Cheshire, Coos, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Phlox","phlox","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Merrimack, Rockingham, Strafford, Sullivan)",""
"Phlox paniculata","fall phlox","NH(Belknap, Carroll, Coos, Merrimack, Strafford, Sullivan)",""
"Phlox subulata","moss phlox","NH(Belknap, Cheshire, Grafton, Rockingham, Strafford)",""
"Phlox subulata ssp. subulata","moss phlox","NH(Belknap, Cheshire, Grafton, Rockingham, Strafford)",""
"Phragmites","reed","NH(Coos, Hillsborough, Rockingham, Strafford)",""
"Phragmites australis","common reed","NH(Coos, Hillsborough, Rockingham, Strafford)",""
"Phragmites australis ssp. americanus","American common reed","NH(Rockingham)",""
"Phragmites australis ssp. australis","European common reed","NH(Coos, Hillsborough, Rockingham, Strafford)",""
"Phryma","phryma","NH(Cheshire, Grafton, Hillsborough, Sullivan)",""
"Phryma leptostachya","American lopseed","NH(Cheshire, Grafton, Hillsborough, Sullivan)",""
"Phyllodoce","mountainheath","NH(Coos, Grafton)",""
"Phyllodoce caerulea","blue mountainheath","NH(Coos, Grafton)",""
"Physalis","groundcherry","NH(Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Physalis heterophylla","clammy groundcherry","NH(Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Physalis heterophylla var. heterophylla","clammy groundcherry","NH(Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Physalis longifolia","longleaf groundcherry","NH(Hillsborough)",""
"Physalis longifolia var. subglabrata","longleaf groundcherry","NH(Hillsborough)",""
"Physalis virginiana","Virginia groundcherry","NH(Coos, Merrimack, Strafford)",""
"Physalis virginiana var. virginiana","Virginia groundcherry","NH(Coos, Merrimack, Strafford)",""
"Physocarpus","ninebark","NH(Belknap, Cheshire, Merrimack, Strafford)",""
"Physocarpus opulifolius","common ninebark","NH(Belknap, Cheshire, Merrimack, Strafford)",""
"Physocarpus opulifolius var. opulifolius","common ninebark","NH(Belknap, Cheshire, Merrimack, Strafford)",""
"Physostegia","lionsheart","NH(Carroll, Cheshire, Hillsborough, Merrimack, Strafford)",""
"Physostegia virginiana","obedient plant","NH(Carroll, Cheshire, Hillsborough, Merrimack, Strafford)",""
"Physostegia virginiana ssp. virginiana","obedient plant","NH(Carroll, Cheshire, Hillsborough, Merrimack, Strafford)",""
"Phytolacca","pokeweed","NH(Carroll, Cheshire, Hillsborough, Rockingham, Strafford, Sullivan)",""
"Phytolacca americana","American pokeweed","NH(Carroll, Cheshire, Hillsborough, Rockingham, Strafford, Sullivan)",""
"Phytolacca americana var. americana","American pokeweed","NH(Carroll, Cheshire, Hillsborough, Rockingham, Strafford, Sullivan)",""
"Picea","spruce","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Picea abies","Norway spruce","NH(Carroll)",""
"Picea glauca","white spruce","NH(Cheshire, Coos, Grafton)",""
"Picea mariana","black spruce","NH(Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Picea rubens","red spruce","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Pilea","clearweed","NH(Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Pilea pumila","Canadian clearweed","NH(Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Pilea pumila var. pumila","Canadian clearweed","NH(Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Pinguicula","butterwort","NH(Carroll, Grafton)",""
"Pinguicula vulgaris","common butterwort","NH(Carroll, Grafton)",""
"Pinus","pine","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Pinus banksiana","jack pine","NH(Carroll, Coos, Grafton, Hillsborough)",""
"Pinus mugo","mugo pine","NH(Cheshire, Coos, Merrimack)",""
"Pinus resinosa","red pine","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Pinus rigida","pitch pine","NH(Belknap, Carroll, Cheshire, Coos, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Pinus strobus","eastern white pine","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Pinus sylvestris","Scots pine","NH(Carroll, Coos, Strafford, Sullivan)",""
"Piptatheropsis","ricegrass","NH(Belknap, Carroll, Cheshire, Grafton, Hillsborough, Merrimack, Rockingham, Strafford)",""
"Piptatheropsis canadensis","Canadian ricegrass","NH(Carroll)",""
"Piptatheropsis pungens","mountain ricegrass","NH(Belknap, Carroll, Cheshire, Grafton, Hillsborough, Merrimack, Rockingham, Strafford)",""
"Pisum","pea","NH(Coos)",""
"Pisum sativum","garden pea","NH(Coos)",""
"Plantago","plantain","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Plantago arenaria","sand plantain","NH(Coos)",""
"Plantago aristata","largebracted plantain","NH(Belknap, Carroll, Coos, Grafton, Hillsborough, Rockingham, Strafford)",""
"Plantago lanceolata","narrowleaf plantain","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford)",""
"Plantago major","common plantain","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Plantago maritima","goose tongue","NH(Rockingham, Strafford)",""
"Plantago maritima var. juncoides","goose tongue","NH(Rockingham, Strafford)",""
"Plantago media","hoary plantain","NH(Strafford)",""
"Plantago rugelii","blackseed plantain","NH(Belknap, Carroll, Cheshire, Coos, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Plantago rugelii var. rugelii","blackseed plantain","NH(Belknap, Carroll, Cheshire, Coos, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Platanthera","fringed orchid","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Platanthera blephariglottis","white fringed orchid","NH(Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Strafford)",""
"Platanthera blephariglottis var. blephariglottis","white fringed orchid","NH(Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Strafford)",""
"Platanthera ciliaris","yellow fringed orchid","NH(Grafton)",""
"Platanthera clavellata","small green wood orchid","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Platanthera cristata","crested yellow orchid","NH(Grafton)",""
"Platanthera dilatata","scentbottle","NH(Belknap, Carroll, Cheshire, Coos, Grafton)",""
"Platanthera dilatata var. dilatata","scentbottle","NH(Belknap, Carroll, Cheshire, Coos, Grafton)",""
"Platanthera flava","palegreen orchid","NH(Coos, Hillsborough, Strafford)",""
"Platanthera flava var. herbiola","palegreen orchid","NH(Coos, Hillsborough, Strafford)",""
"Platanthera grandiflora","greater purple fringed orchid","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Strafford, Sullivan)",""
"Platanthera hookeri","Hooker's orchid","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Platanthera lacera","green fringed orchid","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Platanthera obtusata","bluntleaved orchid","NH(Carroll, Coos, Grafton)",""
"Platanthera obtusata ssp. obtusata","bluntleaved orchid","NH(Carroll, Coos, Grafton)",""
"Platanthera orbiculata","lesser roundleaved orchid","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford)",""
"Platanthera psycodes","lesser purple fringed orchid","NH(Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Platanus","sycamore","NH(Cheshire, Strafford, Sullivan)",""
"Platanus occidentalis","American sycamore","NH(Cheshire, Strafford, Sullivan)",""
"Poa","bluegrass","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Poa alsodes","grove bluegrass","NH(Carroll, Coos, Grafton, Strafford)",""
"Poa annua","annual bluegrass","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Rockingham, Strafford, Sullivan)",""
"Poa compressa","Canada bluegrass","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Rockingham, Strafford, Sullivan)",""
"Poa glauca","glaucous bluegrass","NH(Carroll, Coos)",""
"Poa glauca ssp. glauca","glaucous bluegrass","NH(Carroll, Coos)",""
"Poa laxa","Mt. Washington bluegrass","NH(Carroll, Coos, Grafton)",""
"Poa laxa ssp. fernaldiana","Fernald's bluegrass","NH(Carroll, Coos, Grafton)",""
"Poa nemoralis","wood bluegrass","NH(Coos, Strafford)",""
"Poa nemoralis ssp. nemoralis","wood bluegrass","NH(Coos, Strafford)",""
"Poa palustris","fowl bluegrass","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Rockingham, Strafford, Sullivan)",""
"Poa pratensis","Kentucky bluegrass","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Poa saltuensis","oldpasture bluegrass","NH(Carroll, Coos, Grafton, Hillsborough, Merrimack, Strafford)",""
"Poa trivialis","rough bluegrass","NH(Belknap, Carroll, Coos, Grafton, Hillsborough, Rockingham, Strafford)",""
"Podophyllum","mayapple","NH(Grafton, Hillsborough, Merrimack)",""
"Podophyllum peltatum","mayapple","NH(Grafton, Hillsborough, Merrimack)",""
"Podostemum","riverweed","NH(Belknap, Coos, Hillsborough, Merrimack, Strafford)",""
"Podostemum ceratophyllum","hornleaf riverweed","NH(Belknap, Coos, Hillsborough, Merrimack, Strafford)",""
"Pogonia","pogonia","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford)",""
"Pogonia ophioglossoides","snakemouth orchid","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford)",""
"Polanisia","clammyweed","NH(Strafford)",""
"Polanisia dodecandra","redwhisker clammyweed","NH(Strafford)",""
"Polanisia dodecandra ssp. dodecandra","redwhisker clammyweed","NH(Strafford)",""
"Polemonium","Jacob's-ladder","NH(Grafton)",""
"Polemonium reptans","Greek valerian","NH(Grafton)",""
"Polemonium reptans var. reptans","Greek valerian","NH(Grafton)",""
"Polygala","polygala","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Polygala cruciata","drumheads","NH(Rockingham)",""
"Polygala cruciata var. aquilonia","drumheads","NH(Rockingham)",""
"Polygala paucifolia","gaywings","NH(Belknap, Carroll, Cheshire, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Polygala polygama","racemed milkwort","NH(Belknap, Carroll, Cheshire, Grafton, Hillsborough, Merrimack, Rockingham, Strafford)",""
"Polygala sanguinea","purple milkwort","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford)",""
"Polygala verticillata","whorled milkwort","NH(Cheshire, Hillsborough, Rockingham, Strafford)",""
"Polygala verticillata var. verticillata","whorled milkwort","NH(Cheshire, Hillsborough, Rockingham, Strafford)",""
"Polygonatum","Solomon's seal","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Polygonatum biflorum","smooth Solomon's seal","NH(Cheshire, Grafton, Strafford)",""
"Polygonatum biflorum var. commutatum","smooth Solomon's seal","NH(Cheshire, Grafton, Strafford)",""
"Polygonatum hirsutum","broadleaf Solomon's seal","NH(Strafford)",""
"Polygonatum pubescens","hairy Solomon's seal","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Polygonella","jointweed","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Polygonella articulata","coastal jointweed","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Polygonum","knotweed","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Polygonum amphibium","water knotweed","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Rockingham, Strafford)",""
"Polygonum arifolium","halberdleaf tearthumb","NH(Cheshire, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Polygonum aviculare","prostrate knotweed","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Polygonum careyi","Carey's smartweed","NH(Belknap, Carroll, Cheshire, Coos, Hillsborough, Rockingham, Strafford, Sullivan)",""
"Polygonum cilinode","fringed black bindweed","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Polygonum convolvulus","black bindweed","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Polygonum cuspidatum","Japanese knotweed","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Strafford, Sullivan)",""
"Polygonum douglasii","Douglas' knotweed","NH(Carroll, Coos, Grafton)",""
"Polygonum douglasii ssp. douglasii","Douglas' knotweed","NH(Carroll, Coos, Grafton)",""
"Polygonum erectum","erect knotweed","NH(Hillsborough)",""
"Polygonum hydropiper","marshpepper knotweed","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Polygonum hydropiperoides","swamp smartweed","NH(Carroll, Cheshire, Grafton, Hillsborough, Merrimack, Rockingham, Strafford)",""
"Polygonum lapathifolium","curlytop knotweed","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Polygonum orientale","kiss me over the garden gate","NH(Hillsborough, Rockingham)",""
"Polygonum pensylvanicum","Pennsylvania smartweed","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Polygonum persicaria","spotted ladysthumb","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Polygonum punctatum","dotted smartweed","NH(Carroll, Cheshire, Coos, Grafton, Hillsborough, Rockingham, Strafford)",""
"Polygonum ramosissimum","bushy knotweed","NH(Coos, Rockingham, Strafford)",""
"Polygonum robustius","stout smartweed","NH(Rockingham)",""
"Polygonum sagittatum","arrowleaf tearthumb","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Polygonum scandens","climbing false buckwheat","NH(Carroll, Coos, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Polygonum scandens var. scandens","climbing false buckwheat","NH(Carroll, Coos, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Polygonum tenue","pleatleaf knotweed","NH(Hillsborough, Rockingham)",""
"Polygonum virginianum","jumpseed","NH(Cheshire, Grafton, Sullivan)",""
"Polygonum viviparum","alpine bistort","NH(Coos)",""
"Polypodium","polypody","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Polypodium ×incognitum","Hybrid rock polypody","NH(Grafton, Sullivan)",""
"Polypodium virginianum","rock polypody","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Polypogon","rabbitsfoot grass","NH(Rockingham)",""
"Polypogon monspeliensis","annual rabbitsfoot grass","NH(Rockingham)",""
"Polystichum","hollyfern","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Polystichum acrostichoides","Christmas fern","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Polystichum acrostichoides var. acrostichoides","Christmas fern","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Polystichum braunii","Braun's hollyfern","NH(Carroll, Coos, Grafton)",""
"Pontederia","pickerelweed","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Pontederia cordata","pickerelweed","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Populus","cottonwood","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Populus ×canescens","gray poplar","NH(Sullivan)",""
"Populus ×jackii","balm-of-Gilead","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Rockingham, Strafford, Sullivan)",""
"Populus alba","white poplar","NH(Carroll, Coos, Grafton, Strafford, Sullivan)",""
"Populus balsamifera","balsam poplar","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Strafford, Sullivan)",""
"Populus balsamifera ssp. balsamifera","balsam poplar","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Strafford, Sullivan)",""
"Populus deltoides","eastern cottonwood","NH(Cheshire, Coos, Grafton, Strafford, Sullivan)",""
"Populus deltoides ssp. deltoides","eastern cottonwood","NH(Cheshire, Coos, Grafton, Strafford, Sullivan)",""
"Populus grandidentata","bigtooth aspen","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Populus nigra","Lombardy poplar","NH(Grafton, Hillsborough, Strafford)",""
"Populus tremuloides","quaking aspen","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Portulaca","purslane","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Portulaca oleracea","little hogweed","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Potamogeton","pondweed","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Potamogeton ×mirabilis","","NH(Carroll)",""
"Potamogeton alpinus","alpine pondweed","NH(Coos, Sullivan)",""
"Potamogeton amplifolius","largeleaf pondweed","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford)",""
"Potamogeton bicupulatus","snailseed pondweed","NH(Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford)",""
"Potamogeton confervoides","Tuckerman's pondweed","NH(Carroll, Cheshire, Coos, Grafton, Merrimack, Rockingham, Strafford)",""
